request,dvr,file,status,timestamp,upload_timestamp,original_size,converted_size,format
001000007462305104220240919071555000,0000074623051042,2024_09_19_07_18_48_0000074623051042.ts,"Less than 100.0 KiB","2024-09-23 13:18:47","2024-09-23 13:31:18.865918+00:00",0,0,ts
001000007462305104220240919071555000,0000074623051042,2024_09_19_07_18_48_0000074623051042.ts,"Less than 100.0 KiB","2024-09-23 13:18:44","2024-09-23 13:31:18.865918+00:00",0,0,ts
001000007462305104220240919071555000,0000074623051042,2024_09_19_07_18_48_0000074623051042.ts,"Less than 100.0 KiB","2024-09-23 13:18:41","2024-09-23 13:31:18.865918+00:00",0,0,ts
001000007462305104220240919071555000,0000074623051042,2024_09_19_07_18_48_0000074623051042.ts,"Less than 100.0 KiB","2024-09-23 13:18:38","2024-09-23 13:31:18.865918+00:00",0,0,ts
001000007462305104220240919071555000,0000074623051042,2024_09_19_07_18_48_0000074623051042.ts,"Less than 100.0 KiB","2024-09-23 13:18:24","2024-09-23 13:31:18.865918+00:00",0,0,ts
001000007462305104220240919071555000,0000074623051042,2024_09_19_07_18_48_0000074623051042.ts,"Less than 100.0 KiB","2024-09-23 13:18:18","2024-09-23 13:31:18.865918+00:00",0,0,ts
001000007462305104220240919071555000,0000074623051042,2024_09_19_07_18_48_0000074623051042.ts,"Less than 100.0 KiB","2024-09-23 13:18:16","2024-09-23 13:31:18.865918+00:00",0,0,ts
001000007462305104220240919071555000,0000074623051042,2024_09_19_07_18_48_0000074623051042.ts,"Less than 100.0 KiB","2024-09-23 13:18:12","2024-09-23 13:31:18.865918+00:00",0,0,ts
001000007462305104220240919071555000,0000074623051042,2024_09_19_07_18_48_0000074623051042.ts,"Less than 100.0 KiB","2024-09-23 13:18:10","2024-09-23 13:31:18.865918+00:00",0,0,ts
001000007462305104220240919071555000,0000074623051042,2024_09_19_07_18_48_0000074623051042.ts,"Less than 100.0 KiB","2024-09-23 13:18:06","2024-09-23 13:31:18.865918+00:00",0,0,ts
001000007462305104220240919071555000,0000074623051042,2024_09_19_07_18_48_0000074623051042.ts,"Less than 100.0 KiB","2024-09-23 13:18:03","2024-09-23 13:31:18.865918+00:00",0,0,ts
001000007462305104220240919071555000,0000074623051042,2024_09_19_07_18_48_0000074623051042.ts,"Less than 100.0 KiB","2024-09-23 13:17:48","2024-09-23 13:31:18.865918+00:00",0,0,ts
001000007462305104220240919071555000,0000074623051042,2024_09_19_07_18_48_0000074623051042.ts,"Less than 100.0 KiB","2024-09-23 13:17:42","2024-09-23 13:31:18.865918+00:00",0,0,ts
001000007462305104220240919071555000,0000074623051042,2024_09_19_07_18_48_0000074623051042.ts,"Less than 100.0 KiB","2024-09-23 13:17:39","2024-09-23 13:31:18.865918+00:00",0,0,ts
001000007462305104220240919071555000,0000074623051042,2024_09_19_07_18_48_0000074623051042.ts,"Less than 100.0 KiB","2024-09-23 13:17:37","2024-09-23 13:31:18.865918+00:00",0,0,ts
001000007462305104220240919071555000,0000074623051042,2024_09_19_07_18_48_0000074623051042.ts,"Less than 100.0 KiB","2024-09-23 13:17:20","2024-09-23 13:31:18.865918+00:00",0,0,ts
001000007462305104220240919071555000,0000074623051042,2024_09_19_07_18_48_0000074623051042.ts,"Less than 100.0 KiB","2024-09-23 13:17:19","2024-09-23 13:31:18.865918+00:00",0,0,ts
001000007462305104220240919071555000,0000074623051042,2024_09_19_07_18_48_0000074623051042.ts,"Less than 100.0 KiB","2024-09-23 13:17:15","2024-09-23 13:31:18.865918+00:00",0,0,ts
001000007462305104220240919071555000,0000074623051042,2024_09_19_07_18_48_0000074623051042.ts,"Less than 100.0 KiB","2024-09-23 13:17:09","2024-09-23 13:31:18.865918+00:00",0,0,ts
001000007462305104220240919071555000,0000074623051042,2024_09_19_07_18_48_0000074623051042.ts,"Less than 100.0 KiB","2024-09-23 13:17:07","2024-09-23 13:31:18.865918+00:00",0,0,ts
001000007462305104220240919071555000,0000074623051042,2024_09_19_07_18_48_0000074623051042.ts,"Less than 100.0 KiB","2024-09-23 13:17:03","2024-09-23 13:31:18.865918+00:00",0,0,ts
001000007462305104220240919071555000,0000074623051042,2024_09_19_07_18_48_0000074623051042.ts,"Less than 100.0 KiB","2024-09-23 13:17:00","2024-09-23 13:31:18.865918+00:00",0,0,ts
001000007462305104220240919071555000,0000074623051042,2024_09_19_07_18_48_0000074623051042.ts,"Less than 100.0 KiB","2024-09-23 13:16:47","2024-09-23 13:31:18.865918+00:00",0,0,ts
001000007462305104220240919071555000,0000074623051042,2024_09_19_07_18_48_0000074623051042.ts,"Less than 100.0 KiB","2024-09-23 13:16:41","2024-09-23 13:31:18.865918+00:00",0,0,ts
001000007462305104220240919071555000,0000074623051042,2024_09_19_07_18_48_0000074623051042.ts,"Less than 100.0 KiB","2024-09-23 13:16:35","2024-09-23 13:31:18.865918+00:00",0,0,ts
001000007462305104220240919071555000,0000074623051042,2024_09_19_07_18_48_0000074623051042.ts,"Less than 100.0 KiB","2024-09-23 13:16:33","2024-09-23 13:31:18.865918+00:00",0,0,ts
001000007462305104220240919071555000,0000074623051042,2024_09_19_07_18_48_0000074623051042.ts,"Less than 100.0 KiB","2024-09-23 13:16:30","2024-09-23 13:31:18.865918+00:00",0,0,ts
001000007462305104220240919071555000,0000074623051042,2024_09_19_07_18_48_0000074623051042.ts,"Less than 100.0 KiB","2024-09-23 13:16:13","2024-09-23 13:31:18.865918+00:00",0,0,ts
001000007462305104220240919071555000,0000074623051042,2024_09_19_07_18_48_0000074623051042.ts,"Less than 100.0 KiB","2024-09-23 13:16:07","2024-09-23 13:31:18.865918+00:00",0,0,ts
001000007462305104220240919071555000,0000074623051042,2024_09_19_07_18_48_0000074623051042.ts,"Less than 100.0 KiB","2024-09-23 13:16:01","2024-09-23 13:31:18.865918+00:00",0,0,ts
001000007462305104220240919071555000,0000074623051042,2024_09_19_07_18_48_0000074623051042.ts,"Less than 100.0 KiB","2024-09-23 13:15:59","2024-09-23 13:31:18.865918+00:00",0,0,ts
001000007462305104220240919071555000,0000074623051042,2024_09_19_07_18_48_0000074623051042.ts,"Less than 100.0 KiB","2024-09-23 13:15:55","2024-09-23 13:31:18.865918+00:00",0,0,ts
001000007462305104220240919071555000,0000074623051042,2024_09_19_07_18_48_0000074623051042.ts,"Less than 100.0 KiB","2024-09-23 13:15:49","2024-09-23 13:31:18.865918+00:00",0,0,ts
001000007462305104220240919071555000,0000074623051042,2024_09_19_07_18_48_0000074623051042.ts,"Less than 100.0 KiB","2024-09-23 13:15:47","2024-09-23 13:31:18.865918+00:00",0,0,ts
001000007462305104220240919071555000,0000074623051042,2024_09_19_07_18_48_0000074623051042.ts,"Less than 100.0 KiB","2024-09-23 13:15:44","2024-09-23 13:31:18.865918+00:00",0,0,ts
001000007462305104220240919071555000,0000074623051042,2024_09_19_07_18_48_0000074623051042.ts,"Less than 100.0 KiB","2024-09-23 13:15:41","2024-09-23 13:31:18.865918+00:00",0,0,ts
001000007462305104220240919071555000,0000074623051042,2024_09_19_07_18_48_0000074623051042.ts,"Less than 100.0 KiB","2024-09-23 13:15:38","2024-09-23 13:31:18.865918+00:00",0,0,ts
001000007462305104220240919071555000,0000074623051042,2024_09_19_07_18_48_0000074623051042.ts,"Less than 100.0 KiB","2024-09-23 13:15:35","2024-09-23 13:31:18.865918+00:00",0,0,ts
001000007462305104220240919071555000,0000074623051042,2024_09_19_07_18_48_0000074623051042.ts,"Less than 100.0 KiB","2024-09-23 13:15:19","2024-09-23 13:31:18.865918+00:00",0,0,ts
001000007462305104220240919071555000,0000074623051042,2024_09_19_07_18_48_0000074623051042.ts,"Less than 100.0 KiB","2024-09-23 13:15:17","2024-09-23 13:31:18.865918+00:00",0,0,ts
001000007462305104220240919071555000,0000074623051042,2024_09_19_07_18_48_0000074623051042.ts,"Less than 100.0 KiB","2024-09-23 13:15:13","2024-09-23 13:31:18.865918+00:00",0,0,ts
001000007462305104220240919071555000,0000074623051042,2024_09_19_07_18_48_0000074623051042.ts,"Less than 100.0 KiB","2024-09-23 13:15:10","2024-09-23 13:31:18.865918+00:00",0,0,ts
001000007462305104220240919071555000,0000074623051042,2024_09_19_07_18_48_0000074623051042.ts,"Less than 100.0 KiB","2024-09-23 13:15:07","2024-09-23 13:31:18.865918+00:00",0,0,ts
001000007462305104220240919071555000,0000074623051042,2024_09_19_07_18_48_0000074623051042.ts,"Less than 100.0 KiB","2024-09-23 13:15:04","2024-09-23 13:31:18.865918+00:00",0,0,ts
001000007462305104220240919071555000,0000074623051042,2024_09_19_07_18_48_0000074623051042.ts,"Less than 100.0 KiB","2024-09-23 13:14:50","2024-09-23 13:31:18.865918+00:00",0,0,ts
001000007462305104220240919071555000,0000074623051042,2024_09_19_07_18_48_0000074623051042.ts,"Less than 100.0 KiB","2024-09-23 13:14:44","2024-09-23 13:31:18.865918+00:00",0,0,ts
001000007462305104220240919071555000,0000074623051042,2024_09_19_07_18_48_0000074623051042.ts,"Less than 100.0 KiB","2024-09-23 13:14:42","2024-09-23 13:31:18.865918+00:00",0,0,ts
001000007462305104220240919071555000,0000074623051042,2024_09_19_07_18_48_0000074623051042.ts,"Less than 100.0 KiB","2024-09-23 13:14:38","2024-09-23 13:31:18.865918+00:00",0,0,ts
001000007462305104220240919071555000,0000074623051042,2024_09_19_07_18_48_0000074623051042.ts,"Less than 100.0 KiB","2024-09-23 13:14:24","2024-09-23 13:31:18.865918+00:00",0,0,ts
001000007462305104220240919071555000,0000074623051042,2024_09_19_07_18_48_0000074623051042.ts,"Less than 100.0 KiB","2024-09-23 13:14:21","2024-09-23 13:31:18.865918+00:00",0,0,ts
001000007462305104220240919071555000,0000074623051042,2024_09_19_07_18_48_0000074623051042.ts,"Less than 100.0 KiB","2024-09-23 13:14:18","2024-09-23 13:31:18.865918+00:00",0,0,ts
001000007462319105720240923125008000,0000074623191057,2024_09_23_12_53_37_0000074623191057.ts,completed,"2024-09-23 13:14:12","2024-09-23 13:16:21.235238+00:00",16,46,ts
001000007462305104220240919071555000,0000074623051042,2024_09_19_07_18_48_0000074623051042.ts,"Less than 100.0 KiB","2024-09-23 13:14:04","2024-09-23 13:31:18.865918+00:00",0,0,ts
001000007462319105720240923125008000,0000074623191057,2024_09_23_12_52_37_0000074623191057.ts,completed,"2024-09-23 13:14:03","2024-09-23 13:16:22.856326+00:00",17,46,ts
001000007462305104220240919071555000,0000074623051042,2024_09_19_07_18_48_0000074623051042.ts,"Less than 100.0 KiB","2024-09-23 13:14:01","2024-09-23 13:31:18.865918+00:00",0,0,ts
001000007462305104220240919071555000,0000074623051042,2024_09_19_07_18_48_0000074623051042.ts,"Less than 100.0 KiB","2024-09-23 13:13:58","2024-09-23 13:31:18.865918+00:00",0,0,ts
001000007462305104220240919071555000,0000074623051042,2024_09_19_07_18_48_0000074623051042.ts,"Less than 100.0 KiB","2024-09-23 13:13:55","2024-09-23 13:31:18.865918+00:00",0,0,ts
001000007462319105720240923125008000,0000074623191057,2024_09_23_12_51_38_0000074623191057.ts,completed,"2024-09-23 13:13:53","2024-09-23 13:16:10.966192+00:00",16,49,ts
001000007462305104220240919071555000,0000074623051042,2024_09_19_07_18_48_0000074623051042.ts,"Less than 100.0 KiB","2024-09-23 13:13:51","2024-09-23 13:31:18.865918+00:00",0,0,ts
001000007462305104220240919071555000,0000074623051042,2024_09_19_07_18_48_0000074623051042.ts,"Less than 100.0 KiB","2024-09-23 13:13:49","2024-09-23 13:31:18.865918+00:00",0,0,ts
001000007462305104220240919071555000,0000074623051042,2024_09_19_07_18_48_0000074623051042.ts,"Less than 100.0 KiB","2024-09-23 13:13:45","2024-09-23 13:31:18.865918+00:00",0,0,ts
001000007462319105720240923125008000,0000074623191057,2024_09_23_12_50_40_0000074623191057.ts,completed,"2024-09-23 13:13:41","2024-09-23 13:15:51.482192+00:00",15,44,ts
001000007462305104220240919071555000,0000074623051042,2024_09_19_07_18_48_0000074623051042.ts,"Less than 100.0 KiB","2024-09-23 13:13:40","2024-09-23 13:31:18.865918+00:00",0,0,ts
001000007462305104220240919071555000,0000074623051042,2024_09_19_07_18_48_0000074623051042.ts,"Less than 100.0 KiB","2024-09-23 13:13:37","2024-09-23 13:31:18.865918+00:00",0,0,ts
001000007462305104220240919071555000,0000074623051042,2024_09_19_07_18_48_0000074623051042.ts,"Less than 100.0 KiB","2024-09-23 13:13:34","2024-09-23 13:31:18.865918+00:00",0,0,ts
001000007462305104220240919071555000,0000074623051042,2024_09_19_07_18_48_0000074623051042.ts,"Less than 100.0 KiB","2024-09-23 13:13:31","2024-09-23 13:31:18.865918+00:00",0,0,ts
001000007462319105720240923125008000,0000074623191057,2024_09_23_12_49_40_0000074623191057.ts,completed,"2024-09-23 13:13:27","2024-09-23 13:15:45.134319+00:00",17,51,ts
001000007462305104220240919071555000,0000074623051042,2024_09_19_07_18_48_0000074623051042.ts,"Less than 100.0 KiB","2024-09-23 13:13:18","2024-09-23 13:31:18.865918+00:00",0,0,ts
001000007462305104220240919071555000,0000074623051042,2024_09_19_07_18_48_0000074623051042.ts,"Less than 100.0 KiB","2024-09-23 13:13:16","2024-09-23 13:31:18.865918+00:00",0,0,ts
001000007462319105720240923125008000,0000074623191057,2024_09_23_12_48_41_0000074623191057.ts,completed,"2024-09-23 13:13:15","2024-09-23 13:15:20.930151+00:00",15,41,ts
001000007462305104220240919071555000,0000074623051042,2024_09_19_07_18_48_0000074623051042.ts,"Less than 100.0 KiB","2024-09-23 13:13:11","2024-09-23 13:31:18.865918+00:00",0,0,ts
001000007462305104220240919071555000,0000074623051042,2024_09_19_07_18_48_0000074623051042.ts,"Less than 100.0 KiB","2024-09-23 13:13:08","2024-09-23 13:31:18.865918+00:00",0,0,ts
001000007462319105720240923125008000,0000074623191057,2024_09_23_12_47_42_0000074623191057.ts,completed,"2024-09-23 13:13:06","2024-09-23 13:15:00.432297+00:00",15,44,ts
001000007462305104220240919071555000,0000074623051042,2024_09_19_07_18_48_0000074623051042.ts,"Less than 100.0 KiB","2024-09-23 13:13:05","2024-09-23 13:31:18.865918+00:00",0,0,ts
001000007462305104220240919071555000,0000074623051042,2024_09_19_07_18_48_0000074623051042.ts,"Less than 100.0 KiB","2024-09-23 13:13:02","2024-09-23 13:31:18.865918+00:00",0,0,ts
001000007462319105720240923125008000,0000074623191057,2024_09_23_12_46_43_0000074623191057.ts,completed,"2024-09-23 13:12:55","2024-09-23 13:15:35.252231+00:00",15,44,ts
001000007462305104220240919071555000,0000074623051042,2024_09_19_07_18_48_0000074623051042.ts,"Less than 100.0 KiB","2024-09-23 13:12:48","2024-09-23 13:31:18.865918+00:00",0,0,ts
001000007462305104220240919071555000,0000074623051042,2024_09_19_07_18_48_0000074623051042.ts,"Less than 100.0 KiB","2024-09-23 13:12:45","2024-09-23 13:31:18.865918+00:00",0,0,ts
001000007462319105720240923125008000,0000074623191057,2024_09_23_12_45_44_0000074623191057.ts,completed,"2024-09-23 13:12:44","2024-09-23 13:14:46.596362+00:00",15,43,ts
001000007462305104220240919071555000,0000074623051042,2024_09_19_07_18_48_0000074623051042.ts,"Less than 100.0 KiB","2024-09-23 13:12:42","2024-09-23 13:31:18.865918+00:00",0,0,ts
001000007462305104220240919071555000,0000074623051042,2024_09_19_07_18_48_0000074623051042.ts,"Less than 100.0 KiB","2024-09-23 13:12:38","2024-09-23 13:31:18.865918+00:00",0,0,ts
001000007462305104220240919071555000,0000074623051042,2024_09_19_07_18_48_0000074623051042.ts,"Less than 100.0 KiB","2024-09-23 13:12:36","2024-09-23 13:31:18.865918+00:00",0,0,ts
001000007462305104220240919071555000,0000074623051042,2024_09_19_07_18_48_0000074623051042.ts,"Less than 100.0 KiB","2024-09-23 13:12:32","2024-09-23 13:31:18.865918+00:00",0,0,ts
001000007462305104220240919071555000,0000074623051042,2024_09_19_07_18_48_0000074623051042.ts,"Less than 100.0 KiB","2024-09-23 13:12:29","2024-09-23 13:31:18.865918+00:00",0,0,ts
001000007462305104220240919071555000,0000074623051042,2024_09_19_07_18_48_0000074623051042.ts,"Less than 100.0 KiB","2024-09-23 13:12:26","2024-09-23 13:31:18.865918+00:00",0,0,ts
001000007462305104220240919071555000,0000074623051042,2024_09_19_07_18_48_0000074623051042.ts,"Less than 100.0 KiB","2024-09-23 13:12:13","2024-09-23 13:31:18.865918+00:00",0,0,ts
001000007462305104220240919071555000,0000074623051042,2024_09_19_07_18_48_0000074623051042.ts,"Less than 100.0 KiB","2024-09-23 13:12:10","2024-09-23 13:31:18.865918+00:00",0,0,ts
001000007462305104220240919071555000,0000074623051042,2024_09_19_07_18_48_0000074623051042.ts,"Less than 100.0 KiB","2024-09-23 13:12:07","2024-09-23 13:31:18.865918+00:00",0,0,ts
001000007462305104220240919071555000,0000074623051042,2024_09_19_07_18_48_0000074623051042.ts,"Less than 100.0 KiB","2024-09-23 13:12:04","2024-09-23 13:31:18.865918+00:00",0,0,ts
001000007462305104220240919071555000,0000074623051042,2024_09_19_07_18_48_0000074623051042.ts,"Less than 100.0 KiB","2024-09-23 13:11:50","2024-09-23 13:31:18.865918+00:00",0,0,ts
001000007462305104220240919071555000,0000074623051042,2024_09_19_07_18_48_0000074623051042.ts,"Less than 100.0 KiB","2024-09-23 13:11:48","2024-09-23 13:31:18.865918+00:00",0,0,ts
001000007462305104220240919071555000,0000074623051042,2024_09_19_07_18_48_0000074623051042.ts,"Less than 100.0 KiB","2024-09-23 13:11:45","2024-09-23 13:31:18.865918+00:00",0,0,ts
001000007462305104220240919071555000,0000074623051042,2024_09_19_07_18_48_0000074623051042.ts,"Less than 100.0 KiB","2024-09-23 13:11:42","2024-09-23 13:31:18.865918+00:00",0,0,ts
001000007462305104220240919071555000,0000074623051042,2024_09_19_07_18_48_0000074623051042.ts,"Less than 100.0 KiB","2024-09-23 13:11:28","2024-09-23 13:31:18.865918+00:00",0,0,ts
001000007462305104220240919071555000,0000074623051042,2024_09_19_07_18_48_0000074623051042.ts,"Less than 100.0 KiB","2024-09-23 13:11:26","2024-09-23 13:31:18.865918+00:00",0,0,ts
001000007462305104220240919071555000,0000074623051042,2024_09_19_07_18_48_0000074623051042.ts,"Less than 100.0 KiB","2024-09-23 13:11:22","2024-09-23 13:31:18.865918+00:00",0,0,ts
001000007462305104220240919071555000,0000074623051042,2024_09_19_07_18_48_0000074623051042.ts,"Less than 100.0 KiB","2024-09-23 13:11:17","2024-09-23 13:31:18.865918+00:00",0,0,ts
001000007462305104220240919071555000,0000074623051042,2024_09_19_07_18_48_0000074623051042.ts,"Less than 100.0 KiB","2024-09-23 13:11:14","2024-09-23 13:31:18.865918+00:00",0,0,ts
001000007462305104220240919071555000,0000074623051042,2024_09_19_07_18_48_0000074623051042.ts,"Less than 100.0 KiB","2024-09-23 13:11:11","2024-09-23 13:31:18.865918+00:00",0,0,ts
001000007462305104220240919071555000,0000074623051042,2024_09_19_07_18_48_0000074623051042.ts,"Less than 100.0 KiB","2024-09-23 13:11:08","2024-09-23 13:31:18.865918+00:00",0,0,ts
001000007462305104220240919071555000,0000074623051042,2024_09_19_07_18_48_0000074623051042.ts,"Less than 100.0 KiB","2024-09-23 13:11:05","2024-09-23 13:31:18.865918+00:00",0,0,ts
001000007462305104220240919071555000,0000074623051042,2024_09_19_07_18_48_0000074623051042.ts,"Less than 100.0 KiB","2024-09-23 13:11:03","2024-09-23 13:31:18.865918+00:00",0,0,ts
001000007462305104220240919071555000,0000074623051042,2024_09_19_07_18_48_0000074623051042.ts,"Less than 100.0 KiB","2024-09-23 13:10:59","2024-09-23 13:31:18.865918+00:00",0,0,ts
001000007462305104220240919071555000,0000074623051042,2024_09_19_07_18_48_0000074623051042.ts,"Less than 100.0 KiB","2024-09-23 13:10:57","2024-09-23 13:31:18.865918+00:00",0,0,ts
001000007462319105720240923125008000,0000074623191057,2024_09_23_12_44_45_0000074623191057.ts,completed,"2024-09-23 13:10:48","2024-09-23 13:14:20.805011+00:00",13,39,ts
001000007462305104220240919071555000,0000074623051042,2024_09_19_07_18_48_0000074623051042.ts,"Less than 100.0 KiB","2024-09-23 13:10:44","2024-09-23 13:31:18.865918+00:00",0,0,ts
